1.3247894759807086,2.611784981892913,1.2252837393811906,1.1753295473634475
1.4208208604648274,2.584406149815882,1.3213585164346346,1.1904649714408153
1.5194537011681277,2.5690467751107935,1.4196293511613514,1.2016297071851232
1.6191998171585054,2.565838269649541,1.5193201650665455,1.2088592105666562
1.7185092268236464,2.575615463960568,1.545165863107565,1.2113246438332093
1.8153381463018965,2.5997674194767524,1.479699379521595,1.2074156038483688
1.9083181744586482,2.6361552811142217,1.4216026900274366,1.1989176406379105
1.9961728585983118,2.683641643205464,1.3684777971867257,1.1864825262542893
2.079900957606964,2.7380851483582016,1.3209633217342245,1.1742982109740023
2.159614098658395,2.798280237486647,1.2860611692192003,1.163527103259868
2.236671983033523,2.8618536023948287,1.2608195279783818,1.1569824304701943
2.310902202156973,2.9287184075178834,1.234243325465651,1.15470776550139
2.383963235227169,2.9968646931497123,1.21454295821926,1.158184507213808
2.454132563250209,3.0679236401821703,1.1940789158805116,1.1586983118366145
2.5202629175474227,3.1427758669629924,1.1832926276476659,1.1622754555873385
2.5827499258886912,3.2207247675795174,1.1737629209493377,1.1639737756477322
2.6433681695195754,3.300141134474674,1.1586932654804432,1.162184074132714
2.7037515463469264,3.3797318227098496,1.1449280652603593,1.150802723745241
2.7631975490380367,3.4600317549615895,1.1409614315789487,1.145627176267779
2.8233329208609157,3.5398158781948865,1.1355379825577212,1.142834030455366
2.8841189215127003,3.6190942816308476,1.1308711312905686,1.1420729272091372
2.9481100586548865,3.69581276792379,1.1196703575936922,1.136265465867589
3.015757971606188,3.769317034228613,1.1070134938552445,1.1440676767700886
3.0877854724820453,3.8384796496545457,1.097128201075913,1.166235477394828
3.1663221686515453,3.9001505589184458,1.08636303664657,1.1781612655019877
3.250257105474846,3.9542981255237257,1.075463110626063,1.203174042051301
3.337309252527482,4.003295332394453,1.0642485236664678,1.2413254146250055
3.4260708045964345,4.049148061794234,1.0541557714181673,1.2892375429014014
3.515257559010627,4.094176244497078,1.0525558272858007,1.3267156834210871
3.604655752288218,4.138784382519805,1.0599421635451673,1.3684403444866147
3.6928440855980056,4.18571791273883,1.0791417377208248,1.413710401771981
3.7790089567670155,4.236258079547303,1.110944518808438,1.4444430301981621
3.860558052644733,4.293848181936564,1.1579805393328668,1.464713358295017
3.93393857265431,4.361412242855398,1.2215536105090907,1.4788603324966465
3.993083249515015,4.44170744530357,1.3019974163280164,1.4806261100385405
4.035625475591959,4.53190412596175,1.3938307112484711,1.452211312452681
4.064314331806119,4.627541089061226,1.491070017293699,1.4079734030989124
4.082016793241434,4.725784200682926,1.5903483573867017,1.3592942460632678
4.088210965425573,4.825451083861284,1.6901972249746189,1.2988871514348117
4.085879651019445,4.9253074561265615,1.7896156853361675,1.230177505892972
4.077635060031465,5.024863673508694,1.888405709772278,1.1650732814826388
4.065969428808057,5.124086648217294,1.986788040674721,1.0941219229353973
4.05384860185934,5.223258178964194,2.085243339463223,1.0211423916767586
4.042691625167585,5.322541353724812,2.1839786380717703,0.9537993961509422
4.034266263718455,5.422088193858307,2.283166908144015,0.8932291076413759
4.029978511436876,5.521897669241845,2.3827955778642274,0.8194859072669114
4.026427465503122,5.621739230722073,2.4824978977369447,0.7457773937786621
4.018854807726833,5.721352418560279,2.5818925431667457,0.673087617650582
4.0107835743748,5.820935409610723,2.68128509045633,0.6077663620168512
4.004943232055715,5.896448349949659,2.7566831012636315,0.5652679390916675
4.0126968406129215,5.796840093504813,2.6572315094567807,0.6226978644302794
4.0208650693348105,5.697264997231561,2.557858619011357,0.6901764056499236
